10,103410.0470668766
20,103514.11453327467
30,109693.9562282039
40,93486.7319484445
50,109835.4828271768
60,109405.19931872247
70,109712.81538225873
80,104956.27688853885
90,51983.1128201767
100,111046.77196464135
110,109318.54276171449
120,65262.689858813945
130,62745.93404002226
140,49283.068216081534
150,51255.45749121992
